COUNT,Temporary PoleId,Permanent,X,Y,Primary,Neutral,Secondary,Construction Primary,Type,Ht,Location,Phasing,Lat,Lon,Feeder,Remarks
1,ALA2874,ALA2874,43661434.97,5954921.084,3/0b,2b,,C4,C,35,Bypass Road Alaminos City,ABC,16.14596311,119.9807311,6,
2,ALA2875,ALA2875,43661605.61,5954891.515,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14588506,119.9812,6,
3,ALA2876,ALA2876,43661821.4,5954849.012,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14577287,119.981793,6,
4,ALA2877,ALA2877,43662015.33,5954830.876,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.145725,119.9823259,6,
5,ALA2878,ALA2878,43662185.31,5954816.439,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14568689,119.982793,6,
6,ALA2879,ALA2879,43662392.77,5954786.176,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14560701,119.9833631,6,
7,ALA2880,ALA2880,43662595.03,5954754.3,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14552287,119.9839189,6,
8,ALA2881,ALA2881,43662803.62,5954721.034,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14543506,119.9844921,6,
9,ALA2882,ALA2882,43663013.19,5954694.469,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14536494,119.985068,6,
10,ALA2883,ALA2883,43663214.43,5954675.178,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14531402,119.985621,6,
11,ALA2884,ALA2884,43663428,5954644.803,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14523384,119.9862079,6,
12,ALA2885,ALA2885,43663649.69,5954619.507,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14516707,119.9868171,6,
13,ALA2886,ALA2886,43663731.13,5954611.885,3/0b,2b,,C8,W,35,Bypass Road Alaminos City,ABC,16.14514695,119.9870409,6,
14,ALA2887,ALA2887,43663832.73,5954603.224,3/0b,2b,,C8,W,35,Bypass Road Alaminos City,ABC,16.14512409,119.9873201,6,
15,ALA2888,ALA2888,43664039.43,5954571.689,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14504085,119.9878881,6,
16,ALA2889,ALA2889,43664266.87,5954549.053,3/0b,2b,,C2,W,35,Bypass Road Alaminos City,ABC,16.1449811,119.9885131,6,
17,ALA2890,ALA2890,43664414.54,5954503.198,3/0b,2b,,C2,W,35,Bypass Road Alaminos City,ABC,16.14486006,119.9889189,6,
18,ALA2891,ALA2891,43664608.14,5954500.887,3/0b,2b,,C1,W,35,Bypass Road Alaminos City,ABC,16.14485396,119.9894509,6,
19,ALA2892,ALA2892,43664771.57,5954476.978,3/0b,2b,2i,C4/C5,S,35,LTO Tanaytay,ABC,16.14479085,119.9899,6,
20,ALA2893,ALA2893,43664740.57,5954517.344,3/0b,2b,2i,C1,C,35,Tanaytay,ABC,16.1448974,119.9898148,6,
21,ALA2894,ALA2894,43664683.8,5954638.449,3/0b,2b,2i,C1,C,35,Tanaytay,ABC,16.14521707,119.9896588,6,
22,ALA2895,ALA2895,43664603.81,5954756.607,3/0b,2b,2i,C1,C,35,Tanaytay,ABC,16.14552896,119.989439,6,
23,ALA2896,ALA2896,43664529.14,5954856.979,3/0b,2b,2i,C14,C,35,Tanaytay,ABC,16.1457939,119.9892338,6,
24,ALA2897,ALA2897,43664457.48,5954972.944,3/0b,2b,2i,C14,C,35,Tanaytay,ABC,16.1461,119.9890369,6,
25,ALA2898,ALA2898,43664379.28,5955085.905,3/0b,2b,2i,C14,C,35,Tanaytay,ABC,16.14639817,119.988822,6,
26,ALA2899,ALA2899,43664318.15,5955177.961,3/0b,2b,2i,C1,C,35,Tanaytay,ABC,16.14664116,119.988654,6,
27,ALA2900,ALA2900,43664211.85,5955342.666,3/0b,2b,2i,C1,W,35,Tanaytay,ABC,16.14707591,119.9883619,6,
28,ALA2901,ALA2901,43664144.49,5955467.409,3/0b,2b,2i,C1,W,35,Tanaytay,ABC,16.14740518,119.9881768,6,
29,ALA2902,ALA2902,43664036.45,5955600.7,3/0b,2b,2i,C1,C,35,Tanaytay,ABC,16.14775701,119.9878799,6,
30,ALA2903,ALA2903,43663913.52,5955775.343,3/0b,2b,2i,C1X,W,35,Tanaytay,ABC,16.14821799,119.9875421,6,
31,ALA2904,ALA2904,43663816.65,5955921.223,3/0b,2b,2i,C1X,W,35,Tanaytay,ABC,16.14860305,119.9872759,6,
32,ALA2904-1,ALA2904A,43663769.02,5955953.028,3/0b,2b,2i,C1X,C,35,Tanaytay,ABC,16.148687,119.987145,6,
33,ALA2905,ALA2905,43663709.04,5956061.792,3/0b,2b,2i,C1X,S,35,Tanaytay,ABC,16.14897409,119.9869802,6,
34,ALA2906,ALA2906,43663610.39,5956205.014,3/0b,2b,2i,C1X,W,35,Tanaytay,ABC,16.14935213,119.9867091,6,
35,ALA2907,ALA2907,43663520.11,5956327.679,3/0b,2b,2i,C1X,S,35,Tanaytay,ABC,16.14967591,119.986461,6,
36,ALA2907-1,ALA2908,43663403.73,5956501.979,3/0b,2b,2i,C1,C,35,Tanaytay,ABC,16.15013598,119.9861412,6,
37,ALA2910,ALA2910,43663327.93,5956620.602,3/0b,2b,2i,C1,C,35,Tanaytay,ABC,16.15044909,119.9859329,6,
38,ALA2911,ALA2911,43663223.89,5956753.546,3/0b,2b,2i,C1,W,35,Tanaytay,ABC,16.1508,119.985647,6,
39,ALA2912,ALA2912,43663136.55,5956876.675,3/0b,2b,2i,C1X,W,35,Tanaytay,ABC,16.151125,119.985407,6,
40,ALA2913,ALA2913,43663016.83,5957033.529,3/0b,2b,2i,C1,W,35,Tanaytay,ABC,16.15153902,119.985078,6,
41,ALA2914,ALA2914,43662932.07,5957148.342,3/0b,2b,2i,C1X,W,35,Quezon Ave.,ABC,16.15184207,119.9848451,6,
42,ALA2915,ALA2915,43662858.53,5957260.499,3/0b,2b,2i,C3,W,35,Quezon Ave.,BCA,16.15213811,119.984643,6,
43,ALA2915-1,ALA2915A,43662796.63,5957274.82,3/0b,2b,,C7,C,35,Quezon Ave.,ABC,16.15217591,119.9844729,6,
44,ALA2916,ALA2916,43662716.24,5957352.899,3/0b,2b,2i,C2,C,35,Quezon Ave.,ABC,16.152382,119.984252,6,
45,,ALA2916A,43662692.59,5957375.869,3/0b,2b,2i,,,35,,ABC,16.15244263,119.984187,6,
46,ALA2916-1,ALA2916B,43662604.16,5957429.429,3/0b,2b,2i,C1,C,35,Quezon Ave.,ABC,16.152584,119.983944,6,
47,ALA2916-A,ALA4988,43662600.85,5957257.476,2b,2b,,C1,C,35,Quezon Ave.,ABC,16.15213013,119.9839349,6,
48,ALA2916-C,ALA4989,43662500.08,5957134.298,2b,2b,,C8,C,35,,ABC,16.151805,119.983658,6,
49,ALA2916-D,ALA4990,43662487.71,5957110.43,2b,2b,,C7,C,35,,ABC,16.151742,119.983624,6,
50,ALA2917,ALA2917,43662558.67,5957460.495,3/0b,2b,2i,C2,C,35,Quezon Ave.,ABC,16.152666,119.983819,6,
51,ALA2918,ALA2918,43662480.8,5957512.02,3/0b,2b,2i,C15,C,35,Quezon Ave.,ABC,16.152802,119.983605,6,
52,ALA2919,ALA2919,43662460.05,5957526.796,3/0b,2b,2i,C15,C,35,Quezon Ave.,ABC,16.152841,119.983548,6,
53,ALA2920,ALA2920,43662438.22,5957541.192,3/0b,2b,2i,C15,W,35,Quezon Ave.,ABC,16.152879,119.983488,6,
54,ALA2921,ALA2921,43662302.48,5957627.572,3/0b,2b,2i,C15,W,35,Quezon Ave.,ABC,16.153107,119.983115,6,
55,ALA2922,ALA2922,43662137.63,5957735.169,3/0b,2b,2i,C1,C,35,Quezon Ave.,ABC,16.153391,119.982662,6,
56,ALA2923,ALA2923,43662009.9,5957820.413,3/0b,2b,2i,C2,C,35,Quezon Ave.,ABC,16.153616,119.982311,6,
57,ALA2924,ALA2924,43661958.59,5957851.479,3/0b,2b,2i,C1,C,35,Quezon Ave.,ABC,16.153698,119.98217,6,
58,ALA2925,ALA2925,43661831.96,5957935.966,3/0b,2b,2i,C1,W,35,Quezon Ave.,ABC,16.153921,119.981822,6,
59,ALA2926,ALA2926,43661734.07,5957997.341,3/0b,2b,1/0i,C1/C7,C,35,Quezon Ave.,CBA,16.154083,119.981553,6,
60,ALA2927,ALA2927,43661621.98,5958079.933,3/0b,2b,1/0i,C1/C7,C,35,Quezon Ave.,ABC,16.154301,119.981245,6,
61,ALA2927-1,ALA2927A,43661656.88,5958108.776,3/0b,2b,,C7,C,35,Quezon Ave.,ABC,16.15437713,119.9813409,6,
62,,ALA2928B,,,3/0b,2b,1/0i,C15,C,50,Quezon Ave.,ABC,16.154487,119.980996,6,
63,ALA2928,ALA2928,43661461.14,5958194.35,3/0b,2b,1/0i,C1,W,35,Quezon Ave.,ABC,16.154603,119.980803,6,
64,ALA2929,ALA2929,43661351.17,5958258.696,3/0b,2b,1/0i,C1,W,35,Quezon Ave.,ABC,16.15477284,119.9805008,6,
65,ALA2930,ALA2930,43664875.97,5954330.407,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.14440396,119.9901869,6,
66,ALA2931,ALA2931,43664978.59,5954149.649,3/0b,2b,2i,C14,W,35,San Vicente,CBA,16.14392683,119.9904689,6,
67,ALA2932,ALA2932,43665053.92,5954006.197,3/0b,2b,2i,C8,S,35,San Vicente,CBA,16.14354817,119.9906759,6,
68,ALA2933,ALA2933,43665158.76,5953896.242,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.14325793,119.990964,6,
69,ALA2934,ALA2934,43665213.02,5953776.581,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.14294207,119.9911131,6,
70,ALA2935,ALA2935,43665320.3,5953612.918,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.14251006,119.9914079,6,
71,ALA2936,ALA2936,43665417.17,5953437.129,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.14204604,119.9916741,6,
72,ALA2937,ALA2937,43665478.31,5953318.973,3/0b,2b,2i,C14,W,35,San Vicente,CBA,16.14173415,119.9918421,6,
73,ALA2938,ALA2938,43665577.25,5953166.975,3/0b,2b,2i,C14,S,35,San Vicente,CBA,16.14133293,119.992114,6,
74,ALA2939,ALA2939,43665669.68,5953023.062,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.14095305,119.992368,6,
75,ALA2940,ALA2940,43665735.92,5952898.44,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.14062409,119.99255,6,
76,ALA2941,ALA2941,43665810.48,5952754.759,3/0b,2b,2i,C1,S,35,San Vicente,CBA,16.14024482,119.9927549,6,
77,ALA2942,ALA2942,43665873.03,5952611.309,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13986616,119.9929268,6,
78,ALA2943,ALA2943,43665969.25,5952464.28,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13947805,119.9931912,6,
79,ALA2944,ALA2944,43666043.78,5952318.057,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13909207,119.993396,6,
80,ALA2944-1,ALA2944A,43666118.34,5952197.94,3/0b,2b,2i,C1,S,35,San Vicente Brgy. Hall,CBA,16.138775,119.9936009,6,
81,ALA2945,ALA2945,43666142.1,5952166.062,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13869085,119.9936662,6,
82,ALA2946,ALA2946,43666200.66,5952017.65,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.13829909,119.9938271,6,
83,ALA2947,ALA2947,43666290.54,5951883.555,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13794512,119.9940741,6,
84,ALA2948,ALA2948,43666365.87,5951719.896,3/0b,2b,2i,C1,S,35,San Vicente,CBA,16.13751311,119.9942811,6,
85,ALA2949,ALA2949,43666463.39,5951559.238,3/0b,2b,2i,C1-1,S,35,San Vicente,CBA,16.13708902,119.9945491,6,
86,ALA2950,ALA2950,43666559.03,5951377.332,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13660884,119.9948119,6,
87,ALA2951,ALA2951,43666645.35,5951222.107,3/0b,2b,2i,C1X,C,35,San Vicente,CBA,16.13619909,119.9950491,6,
88,ALA2952,ALA2952,43666739.96,5951056.484,3/0b,2b,2i,C1,S,35,San Vicente,CBA,16.13576189,119.9953091,6,
89,ALA2953,ALA2953,43666833.52,5950902.759,3/0b,2b,2i,C1,S,35,San Vicente,CBA,16.1353561,119.9955662,6,
90,ALA2954,ALA2954,43666933.92,5950753.422,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.13496189,119.9958421,6,
91,ALA2955,ALA2955,43666997.61,5950645.086,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.13467591,119.9960171,6,
92,ALA2956,ALA2956,43667101.65,5950500.026,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13429299,119.996303,6,
93,ALA2957,ALA2957,43667178.43,5950352.652,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.13390396,119.996514,6,
94,ALA2958,ALA2958,43667273.41,5950213.253,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.13353598,119.996775,6,
95,ALA2959,ALA2959,43667341.86,5950074.195,3/0b,2b,2i,C2,W,35,San Vicente,CBA,16.1331689,119.9969631,6,
96,ALA2960,ALA2960,43667454.6,5949923.476,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13277104,119.9972729,6,
97,ALA2961,ALA2961,43667560.86,5949774.948,3/0b,2b,2i,C1,S,35,San Vicente,CBA,16.13237896,119.9975649,6,
98,ALA2962,ALA2962,43667661.4,5949643.403,3/0b,2b,2i,C1/A5,S,35,San Vicente,CBA,16.13203171,119.9978412,6,
99,ALA2963,ALA2963,43667790.52,5949474.551,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.13158598,119.998196,6,
100,ALA2964,ALA2964,43667908.78,5949305.583,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.13113994,119.998521,6,
101,ALA2965,ALA2965,43668005.55,5949174.959,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.13079512,119.9987869,6,
102,ALA2966,ALA2966,43668108.17,5949035.907,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.13042805,119.9990689,6,
103,ALA2967,ALA2967,43668200.6,5948911.291,3/0b,2b,2i,C1,S,35,San Vicente,CBA,16.13009909,119.9993229,6,
104,ALA2968,ALA2968,43668299.22,5948787.02,3/0b,2b,2i,C1,C,35,San Vicente,CBA,16.12977104,119.9995939,6,
105,ALA2969,ALA2969,43668397.18,5948660.901,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.12943811,119.9998631,6,
106,ALA2970,ALA2970,43668476.51,5948542.984,3/0b,2b,2i,C1,W,35,San Vicente,CBA,16.12912683,120.0000811,6,
107,ALA2971,ALA2971,43668580.26,5948397.231,3/0b,2b,2i,C8,C,35,San Vicente,CBA,16.12874207,120.0003662,6,
108,ALA2972,ALA2972,43668683.9,5948192.645,3/0b,2b,1/0i,C2-2,S,35,San Vicente,CBA,16.128202,120.000651,6,
109,ALA2973,ALAALA2973,43668751.22,5948094.874,3/0b,2b,1/0i,C8,S,35,San Vicente,CBA,16.1279439,120.000836,6,
110,ALA2973A,ALAALA2973A,43668793.8,5947941.156,3/0b,2b,1/0i,C2,C,35,San Vicente,CBA,16.12753811,120.000953,6,
111,ALA2974,ALA2974,43668890.56,5947749.44,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.12703201,120.0012189,6,
112,ALA2974-1,ALA2974A,43668925.86,5947600.571,3/0b,2b,2b,C1/C5,C,35,San Vicente,CBA,16.12663902,120.0013159,6,
113,ALA2975,ALA2975,43668948.46,5947525.158,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.12643994,120.001378,6,
114,ALA2976,ALA2976,43669055.44,5947340.719,3/0b,2b,2b,C2,C,35,San Vicente,CBA,16.12595305,120.001672,6,
115,ALA2977,ALA2977,43669165.71,5947139.534,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.12542195,120.001975,6,
116,ALA2978,ALA2978,43669270.11,5946961.912,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.12495305,120.0022619,6,
117,ALA2979,ALA2979,43669373.86,5946787.638,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.12449299,120.002547,6,
118,ALA2980,ALA2980,43669469.6,5946621.331,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.12405396,120.0028101,6,
119,ALA2981,ALA2981,43669565.67,5946458.839,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.123625,120.0030741,6,
120,ALA2982,ALA2982,43669675.17,5946255.808,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.12308902,120.003375,6,
121,ALA2983,ALA2983,43669783.69,5946079.343,3/0b,2b,2b,C1,C,35,San Vicente,CBA,16.12262317,120.0036732,6,
122,ALA2984,ALA2984,43669875.65,5945903.916,3/0b,2b,2b,C8,C,35,San Vicente,CBA,16.12216006,120.0039259,6,
123,ALA2985,ALA2985,43669992.13,5945723.986,3/0b,2b,2b,C2,C,35,San Vicente,CBA,16.12168506,120.004246,6,
124,ALA2986,ALA2986,43670125.39,5945560.685,3/0b,2b,,C1,C,35,Cabatuan,CBA,16.12125396,120.0046122,6,
125,ALA2987,ALA2987,43670248.65,5945391.729,3/0b,2b,,C2/C5,C,35,Cabatuan,CBA,16.12080793,120.0049509,6,
126,ALA2989,ALA2989,43670409.2,5945249.68,3/0b,2b,,C3,C,45,Cabatuan,BCA,16.12043293,120.0053921,6,
127,ALA2990,ALA2990,43670522.34,5945070.213,3/0b,2b,,C1,C,35,Cabatuan,CBA,16.11995915,120.005703,6,
128,ALA2991,ALA2991,43670608.91,5944906.914,3/0b,2b,,C1,C,35,Cabatuan,CBA,16.11952805,120.0059409,6,
129,ALA2992,ALA2992,43670711.97,5944734.145,3/0b,2b,,C1,C,35,Cabatuan,CBA,16.11907195,120.0062241,6,
130,ALA2993,ALA2993,43670820.38,5944556.066,3/0b,2b,,C1,C,35,Cabatuan,CBA,16.11860183,120.006522,6,
131,ALA2994,ALA2994,43670909.9,5944399.696,3/0b,2b,,C1,C,35,Cabatuan,CBA,16.11818902,120.006768,6,
132,ALA2995,ALA2995,43671029.26,5944183.394,3/0b,2b,2b,C1,C,35,Cabatuan,CBA,16.11761799,120.007096,6,
133,ALA2996,ALA2996,43671166.85,5943962.933,3/0b,2b,2b,C1,C,35,Cabatuan,CBA,16.11703598,120.0074741,6,
134,ALA2997,ALA2997,43671268.71,5943801.947,3/0b,2b,2b,C2,C,35,Cabatuan,CBA,16.11661098,120.007754,6,
135,ALA2998,ALA2998,43671357.14,5943643.961,3/0b,2b,2b,C4/B5/C5,W,45,Cabatuan,BCA,16.1161939,120.007997,6,
136,ALA2999,ALA2999,43671524.53,5943342.433,3/0b,2b,2b,C2,W,30,Cabatuan,CBA,16.11539787,120.008457,6,
137,ALA3000,ALA3000,43671711.58,5943038.71,3/0b,2b,2b,C7(X2),W,30,Cabatuan,CBA,16.11459604,120.008971,6,
138,ALA3001,ALA3001,43671768.71,5942823.101,3/0b,2b,2b,B1,W,30,Cabatuan,CA,16.11402683,120.009128,6,
139,ALA3002,ALA3002,43671852.37,5942573.194,3/0b,2b,2b,B1,S,30,Cabatuan,CA,16.11336707,120.0093579,6,
140,ALA3003,ALA3003,43671941.93,5942300.424,3/0b,2b,2b,B7,W,30,Cabatuan,CA,16.11264695,120.009604,6,
141,ALA3004,ALA3004,43672250.88,5942301.193,2b,2b,,A1,W,30,Purok 1 Cabatuan,C,16.11264898,120.010453,6,
142,ALA3005,ALA3005,43672538.37,5942287.572,2b,2b,,A1,W,30,Purok 1 Cabatuan,C,16.11261302,120.011243,6,
143,ALA3006,ALA3006,43672806.2,5942272.046,2b,2b,,A1,W,30,Purok 1 Cabatuan,C,16.11257203,120.011979,6,
144,ALA3007,ALA3007,43673066.76,5942265.22,2b,2b,,A1,W,30,Purok 1 Cabatuan,C,16.11255401,120.012695,6,
145,ALA3008,ALA3008,43673384.08,5942250.455,2b,2b,,A1,W,30,Purok 1 Cabatuan,C,16.11251503,120.013567,6,
146,ALA3009,ALA3009,43673659.92,5942223.565,2b,2b,,A1,W,30,Purok 1 Cabatuan,C,16.11244404,120.014325,6,
147,ALA3010,ALA3010,43673922.29,5942223.914,2b,2b,,A1,S,30,Purok 1 Cabatuan,C,16.11244496,120.015046,6,
148,ALA3011,ALA3011,43674042.02,5942219.372,2b,2b,,A1,W,30,Purok 1 Cabatuan,C,16.11243297,120.015375,6,
149,ALA3012,ALA3012,43674165.38,5942209.531,2b,2b,,A5,W,30,Purok 1 Cabatuan,C,16.11240699,120.015714,6,
150,ALA3013,ALA3013,43674048.2,5941958.778,,2b,2b,J5,S,25,Purok 1 Cabatuan,C,16.11174499,120.015392,6,
151,ALA3014,ALA3014,43674060.21,5941737.581,,2b,2b,J6,S,25,Purok 1 Cabatuan,C,16.11116102,120.015425,6,
152,ALA3015,ALA3015,43674084.96,5942536.039,,2b,2b,J5,S,25,Purok 1 Cabatuan,C,16.11326898,120.015493,6,
153,ALA3016,ALA3016,43674082.05,5942798.544,,2b,2b,J5,S,25,Purok 1 Cabatuan,C,16.113962,120.015485,6,
154,ALA3017,ALA3017,43674051.12,5943056.892,,2b,2b,J6,S,25,Purok 1 Cabatuan,C,16.11464404,120.0154,6,
155,ALA3018,ALA3018,43672800.01,5942578.838,2b,2b,,A1,S,30,Purok 1 Cabatuan,C,16.11338197,120.011962,6,
156,ALA3019,ALA3019,43672801.47,5942829.597,2b,2b,,A1,S,30,Purok 1 Cabatuan,C,16.11404398,120.011966,6,
157,ALA3020,ALA3020,43672798.56,5943088.324,2b,2b,2b,A5,S,30,Purok 1 Cabatuan,C,16.11472702,120.011958,6,
158,ALA3021,ALA3021,43672631.16,5943018.631,,2b,2b,J5,S,25,Purok 1 Cabatuan,C,16.11454303,120.011498,6,
159,ALA3022,ALA3022,43672486.33,5942912.176,,2b,2b,J6,S,25,Purok 1 Cabatuan,C,16.11426199,120.0111,6,
160,ALA2926-01,ALA4240,43661843.6,5958051.947,3/0b,2b,2i,C15X,C,35,S. Quimson St.,CBA,16.15422713,119.981854,6,
161,ALA2926-02,ALA4241,43661962.96,5958061.767,3/0b,2b,2i,C8,C,35,S. Quimson St.,CBA,16.15425305,119.982182,6,
162,ALA2926-03,ALA4241A,43662104.08,5958067.427,,2b,2i,J5,W,25,S. Quimson St.,,16.15426799,119.9825698,6,
163,ALA2926-04,ALA4242,43662138.36,5958073.894,3/0b,2b,2i,C14X,C,35,S. Quimson St.,CBA,16.15428506,119.982664,6,
164,ALA2926-05,ALA4243,43662294.15,5958099.191,3/0b,2b,2i,C14X,C,35,S. Quimson St.,CBA,16.15435183,119.9830921,6,
165,ALA2926-06,ALA4243A,43662335.96,5958099.304,,2b,2i,J6/J15,W,25,S. Quimson St.,,16.15435213,119.983207,6,
166,ALA2926-07,ALA4244,43662449.57,5958113.398,3/0b,2b,2i,C15X,C,35,S. Quimson St.,CBA,16.15438933,119.9835192,6,
167,ALA2926-08,ALA4245,43662537.89,5958167.803,3/0b,2b,2i,C15X,C,35,S. Quimson St.,CBA,16.15453293,119.9837619,6,
168,ALA2926-09,ALA4246,43662699.54,5958273.146,3/0b,2b,2i,C14X,C,35,S. Quimson St.,CBA,16.15481098,119.9842061,6,
169,ALA2926-10,ALA4247,43662865.08,5958378.834,3/0b,2b,2i,C15X,C,35,S. Quimson St.,CBA,16.15508994,119.984661,6,
170,ALA2926-11,ALA4248,43663055.44,5958495.96,3/0b,2b,2i,C14X,C,35,S. Quimson St.,CBA,16.15539909,119.9851841,6,
171,ALA2926-12,ALA4249,43663189.68,5958583.05,3/0b,2b,2i,C14X,C,35,S. Quimson St.,CBA,16.15562896,119.985553,6,
172,ALA2926-13,ALA4250,43663325.05,5958683.888,3/0b,2b,2i,C14X,C,35,S. Quimson St.,CBA,16.15589512,119.985925,6,
173,ALA2926-14,ALA4251,43663485.93,5958782.765,3/0b,2b,2i,C14X,C,35,S. Quimson St.,CBA,16.1561561,119.9863671,6,
174,ALA2926-15,ALA4252,43663612.86,5958872.859,3/0b,2b,2b,C14X/ A5,C,35,S. Quimson St.,CBA,16.1563939,119.9867159,6,
175,ALA2926-16,ALA4253,43663747.55,5958956.256,3/0b,2b,2b,C14X,C,35,Pandayan Rd,CBA,16.15661402,119.987086,6,
176,ALA2926-17,ALA4254,43663888.34,5959049.472,3/0b,2b,2b,C14X,S,35,Pandayan Rd,CBA,16.15686006,119.9874729,6,
177,ALA2926-18,ALA4255,43664002.28,5959136.566,3/0b,2b,2b,C15X,C,35,Pandayan Rd,CBA,16.15708994,119.987786,6,
178,ALA2926-19,ALA4256,43664139.83,5959204.831,3/0b,2b,2b,C14X,C,35,Pandayan Rd,CBA,16.15727012,119.988164,6,
179,ALA2926-20,ALA4257,43664294.16,5959263.165,3/0b,2b,2b,C8/C7-1,C,35,Pandayan Rd,CBA,16.15742409,119.9885881,6,
180,ALA2926-21,ALA4258,43664516.84,5959334.862,3/0b,2b,2b,C1,C,30,S. Quimson St.,CBA,16.15761333,119.9892,6,
181,ALA2926-22,ALA4259,43664721.24,5959405.586,3/0b,2b,2b,C1-1,C,30,S. Quimson St.,CBA,16.1578,119.9897617,6,
182,ALA2926-23,ALA4260,43664911.67,5959468.732,3/0b,2b,2b,C8/A5-1,C,30,S. Quimson St.,CBA,16.15796667,119.990285,6,
183,ALA2926-24,ALA4261,43665065.71,5959482.621,3/0b,2b,2i,C15X,C,30,S. Quimson St.,CBA,16.15800333,119.9907083,6,
184,ALA2926-25,ALA4262,43665220.37,5959565.344,3/0b,2b,2i,C15X,C,30,S. Quimson St.,CBA,16.15822167,119.9911333,6,
185,ALA2926-26,ALA4263,43665376.27,5959593.126,3/0b,2b,2i,C14X,C,30,S. Quimson St.,CBA,16.158295,119.9915617,6,
186,ALA2926-27,ALA4264,43665507.27,5959635.435,3/0b,2b,2i,C15X,C,30,S. Quimson St.,CBA,16.15840667,119.9919217,6,
187,ALA2926-28,ALA4265,43665716.52,5959707.42,3/0b,2b,2i,C14X,C,30,S. Quimson St.,CBA,16.15859667,119.9924967,6,
188,ALA2926-29,ALA4266,43665924.53,5959745.936,3/0b,2b,2i,C14X,C,30,S. Quimson St.,CBA,16.15869833,119.9930683,6,
189,ALA2926-30,ALA4267,43666098.62,5959802.767,3/0b,2b,2i,C14X,C,30,S. Quimson St.,CBA,16.15884833,119.9935467,6,
190,ALA2926-31,ALA4268,43666236.28,5959840.654,3/0b,2b,2i,C14X,C,30,S. Quimson St.,CBA,16.15894833,119.993925,6,
191,ALA2926-32,ALA4269,43666414.6,5959891.802,3/0b,2b,2i,C14X,C,30,S. Quimson St.,CBA,16.15908333,119.994415,6,
192,ALA2926-33,ALA4270,43666592.29,5959944.215,3/0b,2b,2i,C8X,C,30,S. Quimson St.,CBA,16.15922167,119.9949033,6,
193,,ALA4271,43666758.45,5959991.093,3/0b,2b,2i,C2-1,C,30,S. Quimson St.,CBA,16.1593454,119.9953599,6,
194,ALA1369,ALA1369,43666770.02,5959997.257,,2b,2i,,W,30,Bued,,16.15936167,119.9953917,6,
195,,ALA4272,43666909.5,5960030.723,3/0b,2b,2i,C1,C,30,Bued,CBA,16.15945,119.995775,6,
196,ALA1368,ALA1368,43666948.11,5960051.978,,2b,2i,,W,30,Bued,,16.1595061,119.9958811,6,
197,ALA2926-35,ALA4273,43667068.42,5960089.448,3/0b,2b,2i,C1-1,C,30,Bued,CBA,16.159605,119.9962117,6,
